m,U,num_incident,num_detected
0.013848863713938717,1.0722672220103232e-06,41531.45628497933,41544.9780723454
0.013848863713938717,1.1497569953977357e-06,44338.889477290744,44287.43382121442
0.013848863713938717,1.232846739442066e-06,47156.220810574334,47225.403201417736
0.013848863713938717,1.3219411484660288e-06,50255.222739192934,50293.68902679764
0.013848863713938717,1.4174741629268049e-06,53480.503934999644,53588.77889464026
0.013848863713938717,1.519911082952933e-06,56962.09368458733,57062.85667192025
0.013848863713938717,1.6297508346206435e-06,60581.35395321247,60643.04135535154
0.013848863713938717,1.747528400007683e-06,64532.122910776416,64453.32907396893
0.013848863713938717,1.873817422860383e-06,68558.66627479625,68531.48365780343
0.013848863713938717,2.0092330025650458e-06,72874.37073158391,72819.86980295206
0.013848863713938717,2.1544346900318822e-06,77412.07938396174,77373.03498463356
0.013848863713938717,2.310129700083158e-06,82355.09672232487,82267.04189557204
0.013848863713938717,2.477076355991709e-06,87279.8740515076,87305.29881870662
0.013848863713938717,2.656087782946684e-06,92628.32573447573,92586.04091826885
0.013848863713938717,2.848035868435805e-06,98304.50668940396,98505.00197099363
0.013848863713938717,3.0538555088334123e-06,104360.2015635019,104418.75543134566
0.013848863713938717,3.2745491628777315e-06,110567.99344528277,110737.82572148867
0.013848863713938717,3.5111917342151275e-06,117346.55912926044,117524.01648914296
0.013848863713938717,3.764935806792471e-06,124382.98315771982,124725.14279294622
0.013848863713938717,4.037017258596558e-06,131876.75106286732,131806.32938996117
0.013848863713938717,4.328761281083061e-06,139826.2892326647,139782.5481023589
0.013848863713938717,4.641588833612782e-06,148012.42316283888,148317.2615984968
0.013848863713938717,4.977023564332114e-06,157072.6228303003,157062.70931819663
0.013848863713938717,5.336699231206313e-06,166188.37324251398,166373.29423309196
0.013848863713938717,5.72236765935022e-06,176009.52191255297,176505.47778901385
0.013848863713938717,6.1359072734131755e-06,186541.00883100036,186536.0262714276
0.013848863713938717,6.579332246575683e-06,197961.32217072797,197934.450111105
0.013848863713938717,7.0548023107186455e-06,209615.29945355674,209424.60768565623
0.013848863713938717,7.564633275546291e-06,221952.70388512043,222057.67425460828
0.013848863713938717,8.111308307896873e-06,234910.58744199033,234915.84244963026
0.013848863713938717,8.697490026177835e-06,249077.27017348408,248823.73706647177
0.013848863713938717,9.3260334688322e-06,264616.70166237175,264511.6361049953
0.013848863713938717,1e-05,280022.63511747296,279254.0800873756
0.013848863713938717,1.072267222010323e-05,296430.5217562802,296438.7427698128
0.013848863713938717,1.1497569953977357e-05,314241.1398698069,314503.44653245807
0.013848863713938717,1.2328467394420658e-05,332937.10141705984,332860.75340959884
0.013848863713938717,1.3219411484660286e-05,353437.6847161819,353869.5229007428
0.013848863713938717,1.4174741629268048e-05,375130.14917695196,374836.9944429755
0.013848863713938717,1.5199110829529332e-05,397875.50424632744,397690.32614696724
0.013848863713938717,1.6297508346206434e-05,421508.7593158883,421522.8977832351
0.013848863713938717,1.747528400007683e-05,448038.4967681492,447387.9404015636
0.013848863713938717,1.873817422860383e-05,474766.4343573791,475604.1179425701
0.013848863713938717,2.0092330025650458e-05,503380.91481094784,505130.76076238864
0.013848863713938717,2.1544346900318867e-05,536314.9964671689,536357.903814978
0.013848863713938717,2.310129700083158e-05,569283.5888124183,570035.7683226373
0.013848863713938717,2.477076355991714e-05,605165.0155324406,605261.2190713595
0.013848863713938717,2.656087782946684e-05,643523.2800570391,643897.7866879847
0.013848863713938717,2.8480358684358048e-05,682994.716812947,684050.2275089455
0.013848863713938717,3.053855508833412e-05,725229.5911769873,726235.3448314561
0.013848863713938717,3.274549162877732e-05,771523.5921176901,772270.0338099572
0.013848863713938717,3.511191734215127e-05,822108.6228806162,821278.8799453671
0.013848863713938717,3.7649358067924715e-05,872450.2697236936,874463.5738650783
0.013848863713938717,4.037017258596558e-05,928363.3722081673,930828.3496653817
0.013848863713938717,4.328761281083062e-05,990093.3091642272,987719.5416160669
0.013848863713938717,4.641588833612782e-05,1050664.0382040062,1051497.4228759543
0.013848863713938717,4.977023564332114e-05,1118473.8324177382,1117717.3798444865
0.013848863713938717,5.3366992312063123e-05,1187827.0766283707,1188740.0806845906
0.013848863713938717,5.72236765935022e-05,1266087.2158486287,1263520.420743626
0.013848863713938717,6.135907273413175e-05,1348633.0075647596,1348327.0130099338
0.013848863713938717,6.579332246575683e-05,1432696.7981413947,1432896.7408544638
0.013848863713938717,7.054802310718646e-05,1527399.8797349501,1526208.5276464
0.013848863713938717,7.56463327554629e-05,1622387.683294591,1622815.904515652
0.013848863713938717,8.111308307896872e-05,1724617.8407287493,1721291.7301271947
0.013848863713938717,8.697490026177834e-05,1834379.8012077021,1838389.2947089213
0.013848863713938717,9.326033468832199e-05,1957576.2247281442,1953532.9652622717
0.013848863713938717,0.0001,2081665.5085078257,2081293.438560786
0.013848863713938717,0.00010722672220103231,2209537.6217689924,2206330.6973835467
0.013848863713938717,0.00011497569953977356,2341704.1801667144,2349799.1135835745
0.013848863713938717,0.0001232846739442066,2496225.2733942945,2495314.8599713542
0.013848863713938717,0.00013219411484660288,2653146.359264293,2650739.2421499514
0.013848863713938717,0.00014174741629268049,2821768.449255214,2823510.640911848
0.013848863713938717,0.0001519911082952933,2992334.522481236,2991780.324106506
0.013848863713938717,0.0001629750834620645,3183754.9596237238,3175001.4452481945
0.013848863713938717,0.00017475284000076848,3370698.2846423863,3370664.7833605725
0.013848863713938717,0.0001873817422860385,3577135.886114882,3577863.390870473
0.013848863713938717,0.00020092330025650479,3790410.230858335,3797879.0436069304
0.013848863713938717,0.00021544346900318845,4023304.853223889,4021069.1100956365
0.013848863713938717,0.00023101297000831605,4257952.4267327525,4254351.54151804
0.013848863713938717,0.0002477076355991711,4512329.2510453835,4507542.807438814
0.013848863713938717,0.00026560877829466864,4767546.002062077,4767282.286398715
0.013848863713938717,0.0002848035868435802,5045252.796979241,5036335.382542321
0.013848863713938717,0.0003053855508833416,5334563.9938885225,5318532.88615367
0.013848863713938717,0.00032745491628777284,5629918.982732278,5618123.084380711
0.013848863713938717,0.0003511191734215131,5937476.911110838,5916503.183811155
0.013848863713938717,0.00037649358067924675,6255003.31722374,6246451.5728932815
0.013848863713938717,0.0004037017258596554,6574818.37963378,6594909.745339134
0.013848863713938717,0.0004328761281083057,6936131.856092278,6918112.206649342
0.013848863713938717,0.0004641588833612782,7263892.930381767,7266046.359067778
0.013848863713938717,0.0004977023564332114,7640033.599621119,7655558.850307007
0.013848863713938717,0.0005336699231206312,8005981.560949094,7993581.511208349
0.013848863713938717,0.0005722367659350221,8388944.794381535,8374887.061525888
0.013848863713938717,0.0006135907273413176,8739169.377478335,8761943.432148427
0.013848863713938717,0.0006579332246575682,9127997.618559167,9165566.887230234
0.013848863713938717,0.0007054802310718645,9532833.09795446,9528305.27827546
0.013848863713938717,0.000756463327554629,9918876.456684174,9926944.671565432
0.013848863713938717,0.0008111308307896872,10321272.753174914,10347202.598503696
0.013848863713938717,0.0008697490026177834,10754602.3855576,10720152.431121577
0.013848863713938717,0.0009326033468832199,11118737.079300351,11080905.68126113
0.013848863713938717,0.001,11478206.270625459,11493297.979656553
0.015556761439304723,1e-06,36213.01638503072,36284.44866453586
0.015556761439304723,1.0722672220103232e-06,38535.90131997941,38556.417673538795
0.015556761439304723,1.1497569953977357e-06,40894.26578008152,40888.243170803304
0.015556761439304723,1.232846739442066e-06,43453.883554143766,43440.191819888496
0.015556761439304723,1.3219411484660288e-06,46148.56759030229,46039.99634274564
0.015556761439304723,1.4174741629268049e-06,48952.60874557741,48956.52011792415
0.015556761439304723,1.519911082952933e-06,51943.96704116193,51959.89308167851
0.015556761439304723,1.6297508346206435e-06,55083.11724704021,55089.165682410196
0.015556761439304723,1.747528400007683e-06,58398.70562558388,58474.44499869258
0.015556761439304723,1.873817422860383e-06,61890.110901183754,61905.93318883047
0.015556761439304723,2.0092330025650458e-06,65725.05372822189,65659.46357898216
0.015556761439304723,2.1544346900318822e-06,69428.15210473035,69723.42419504204
0.015556761439304723,2.310129700083158e-06,73776.78818223583,73777.34846714661
0.015556761439304723,2.477076355991709e-06,78120.00726784457,78063.66735832828
0.015556761439304723,2.656087782946684e-06,82707.35369699103,82740.11327872495
0.015556761439304723,2.848035868435805e-06,87747.73699895927,87733.4012149646
0.015556761439304723,3.0538555088334123e-06,92844.97995982754,93052.268984556
0.015556761439304723,3.2745491628777315e-06,98344.19667213933,98419.85838765587
0.015556761439304723,3.5111917342151275e-06,104309.38956750484,104324.3594973556
0.015556761439304723,3.764935806792471e-06,110673.38942117114,110443.2793791028
0.015556761439304723,4.037017258596558e-06,116897.43312903693,116988.4546078905
0.015556761439304723,4.328761281083061e-06,123848.91853817312,124229.10077070585
0.015556761439304723,4.641588833612782e-06,131439.77268516048,131346.33329437388
0.015556761439304723,4.977023564332114e-06,139225.28277638656,139640.9382023248
0.015556761439304723,5.336699231206313e-06,147604.49596231326,147875.82269485854
0.015556761439304723,5.72236765935022e-06,156615.65522354183,156501.1206718981
0.015556761439304723,6.1359072734131755e-06,165985.4229341989,165726.19149240913
0.015556761439304723,6.579332246575683e-06,175911.6637929178,175988.59970435954
0.015556761439304723,7.0548023107186455e-06,186498.21885221437,186577.6074745223
0.015556761439304723,7.564633275546291e-06,198049.7470941754,198373.15001856757
0.015556761439304723,8.111308307896873e-06,210052.42510847654,210239.41280232137
0.015556761439304723,8.697490026177835e-06,223027.49165285908,222876.40134231292
0.015556761439304723,9.3260334688322e-06,237096.19043541656,236379.83099145026
0.015556761439304723,1e-05,251664.29068089696,251224.9729878023
0.015556761439304723,1.072267222010323e-05,267194.85728961875,266818.5400600038
0.015556761439304723,1.1497569953977357e-05,283108.62058284465,283687.89814557065
0.015556761439304723,1.2328467394420658e-05,301568.4183790629,300552.7713009016
0.015556761439304723,1.3219411484660286e-05,319307.09893939475,319505.1697092846
0.015556761439304723,1.4174741629268048e-05,340298.0200909703,339016.20414152194
0.015556761439304723,1.5199110829529332e-05,360921.5348534289,361759.4516660385
0.015556761439304723,1.6297508346206434e-05,385201.1940443262,384694.2040908807
0.015556761439304723,1.747528400007683e-05,408328.11990804377,408257.98927045043
0.015556761439304723,1.873817422860383e-05,435213.3624284681,434603.888434463
0.015556761439304723,2.0092330025650458e-05,463269.1233927685,463064.8859195247
0.015556761439304723,2.1544346900318867e-05,491653.2292106701,491706.966759667
0.015556761439304723,2.310129700083158e-05,522899.72805370163,523407.5056373249
0.015556761439304723,2.477076355991714e-05,556313.9267427308,557249.9800318166
0.015556761439304723,2.656087782946684e-05,591909.7063164833,590628.5961909249
0.015556761439304723,2.8480358684358048e-05,629410.3954607199,630295.1250218481
0.015556761439304723,3.053855508833412e-05,672390.9369631244,669625.4926923477
0.015556761439304723,3.274549162877732e-05,714465.6226462971,713771.857596996
0.015556761439304723,3.511191734215127e-05,759309.5923106737,759229.112147005
0.015556761439304723,3.7649358067924715e-05,808856.6505309318,806886.8297194411
0.015556761439304723,4.037017258596558e-05,856284.5179384614,859360.1581090747
0.015556761439304723,4.328761281083062e-05,913996.1419060699,913461.7406044314
0.015556761439304723,4.641588833612782e-05,969532.0889924716,973249.5768302438
0.015556761439304723,4.977023564332114e-05,1034131.6606995423,1034334.1696310386
0.015556761439304723,5.3366992312063123e-05,1101948.3563580813,1097724.1378483954
0.015556761439304723,5.72236765935022e-05,1168506.873489989,1169115.7001957442
0.015556761439304723,6.135907273413175e-05,1243102.6552818744,1243902.4209338007
0.015556761439304723,6.579332246575683e-05,1322187.8697837132,1321879.100661125
0.015556761439304723,7.054802310718646e-05,1399981.777893675,1401700.395448903
0.015556761439304723,7.56463327554629e-05,1488575.4681588537,1490431.0641398372
0.015556761439304723,8.111308307896872e-05,1578638.9541295737,1580872.8214837098
0.015556761439304723,8.697490026177834e-05,1678008.1670167025,1677044.877529041
0.015556761439304723,9.326033468832199e-05,1777616.0254437453,1782246.2160847578
0.015556761439304723,0.0001,1883719.4717395392,1889476.982708332
0.015556761439304723,0.00010722672220103231,1997112.3770461546,1998290.5186570724
0.015556761439304723,0.00011497569953977356,2120715.6633249153,2115935.327670175
0.015556761439304723,0.0001232846739442066,2248660.6823306773,2242352.056598751
0.015556761439304723,0.00013219411484660288,2371155.5542091453,2373203.955076937
0.015556761439304723,0.00014174741629268049,2505272.928374666,2509865.873949563
0.015556761439304723,0.0001519911082952933,2656083.3418622995,2648211.051374426
0.015556761439304723,0.0001629750834620645,2798559.8551414832,2795986.204641789
0.015556761439304723,0.00017475284000076848,2954917.1586844097,2947440.8092848687
0.015556761439304723,0.0001873817422860385,3113877.475473356,3108523.5053706104
0.015556761439304723,0.00020092330025650479,3273453.156296483,3285461.1255623167
0.015556761439304723,0.00021544346900318845,3443796.961412305,3445503.932987177
0.015556761439304723,0.00023101297000831605,3619636.0126898065,3619063.8141678553
